# From state ; class name or eot ; to state
START ; eot ; eot
PO_EastAsian CM ; OPmEastAsian ; PRmEastAsian OPmEastAsian
PO_EastAsian CM ; CP ; CP
PO_EastAsian CM ; IS ; IS
PO_EastAsian CM ; HY ; CM HY
PO_EastAsian CM ; SY ; SY
PO_EastAsian CM ; NU ; NU
PO_EastAsian CM ; CLmEastAsian ; CLmEastAsian
PO_EastAsian CM ; GLmEastAsian ; GLmEastAsian
PO_EastAsian CM ; QU_Pi ; JL CM QU_Pi
PO_EastAsian CM ; QU_Pf ; JL QU_Pf
PO_EastAsian CM ; HH ; BAmEastAsian
PO_EastAsian CM ; HL ; HL
PO_EastAsian CM ; NSmEastAsian ; EXmEastAsian
PO_EastAsian CM ; ZW ; ZW
PO_EastAsian CM ; ZWJ ; PO_EastAsian ZWJ
PO_EastAsian CM ; INmEastAsian ; EXmEastAsian
PO_EastAsian CM ; WJ ; WJ
PO_EastAsian CM ; OP_EastAsian ; PRmEastAsian OPmEastAsian
PO_EastAsian CM ; CL_EastAsian ; CL_EastAsian
PO_EastAsian CM ; AI_EastAsian|AL_EastAsian ; AL_EastAsian
PO_EastAsian CM ; AL_DottedCircle ; AL_DottedCircle
PO_EastAsian CM ; BA_EastAsian ; BA_EastAsian
PO_EastAsian CM ; NS_EastAsian|CJ ; CJ
PO_EastAsian CM ; EX_EastAsian ; CJ
PO_EastAsian CM ; IN_EastAsian ; CJ
PO_EastAsian CM ; GL_EastAsian ; GL_EastAsian
PO_EastAsian CM ; XX_ExtPictUnassigned ; XX_ExtPictUnassigned
PO_EastAsian CM ; SAmMnmMc ; CM
PO_EastAsian CM ; SA_Mn|SA_Mc ; PO_EastAsian CM
NU CL_EastAsian CM ; eot ; eot
NU CL_EastAsian CM ; CM ; NU CL_EastAsian CM
NU CL_EastAsian CM ; BAmEastAsian ; BAmEastAsian
NU CL_EastAsian CM ; LF ; eot
NU CL_EastAsian CM ; BK|NL ; eot
NU CL_EastAsian CM ; CR ; CR
NU CL_EastAsian CM ; SP ; CP SP
NU CL_EastAsian CM ; EXmEastAsian ; EXmEastAsian
NU CL_EastAsian CM ; QUmPimPf ; QUmPimPf
NU CL_EastAsian CM ; PRmEastAsian ; PRmEastAsian
NU CL_EastAsian CM ; POmEastAsian ; POmEastAsian
NU CL_EastAsian CM ; CP ; CP
NU CL_EastAsian CM ; IS ; IS
NU CL_EastAsian CM ; HY ; CM HY
NU CL_EastAsian CM ; SY ; SY
NU CL_EastAsian CM ; CLmEastAsian ; CLmEastAsian
NU CL_EastAsian CM ; GLmEastAsian ; GLmEastAsian
NU CL_EastAsian CM ; QU_Pi ; JL CM QU_Pi
NU CL_EastAsian CM ; QU_Pf ; JL QU_Pf
NU CL_EastAsian CM ; HH ; BAmEastAsian
NU CL_EastAsian CM ; NSmEastAsian ; EXmEastAsian
NU CL_EastAsian CM ; ZW ; ZW
NU CL_EastAsian CM ; ZWJ ; NU CL_EastAsian ZWJ
NU CL_EastAsian CM ; INmEastAsian ; EXmEastAsian
NU CL_EastAsian CM ; WJ ; WJ
NU CL_EastAsian CM ; PR_EastAsian ; PR_EastAsian
NU CL_EastAsian CM ; CL_EastAsian ; CL_EastAsian
NU CL_EastAsian CM ; BA_EastAsian ; BA_EastAsian
NU CL_EastAsian CM ; NS_EastAsian|CJ ; CJ
NU CL_EastAsian CM ; EX_EastAsian ; CJ
NU CL_EastAsian CM ; IN_EastAsian ; CJ
NU CL_EastAsian CM ; PO_EastAsian ; PO_EastAsian
NU CL_EastAsian CM ; GL_EastAsian ; GL_EastAsian
NU CL_EastAsian CM ; SA_Mn|SA_Mc ; NU CL_EastAsian CM
JL QU_Pf ; eot ; eot
JL QU_Pf ; CM ; JL QU_Pf CM
JL QU_Pf ; BAmEastAsian ; BAmEastAsian
JL QU_Pf ; LF ; eot
JL QU_Pf ; BK|NL ; eot
JL QU_Pf ; CR ; CR
JL QU_Pf ; SP ; SP
JL QU_Pf ; EXmEastAsian ; EXmEastAsian
JL QU_Pf ; QUmPimPf ; QUmPimPf
JL QU_Pf ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; CM
JL QU_Pf ; PRmEastAsian ; PRmEastAsian
JL QU_Pf ; POmEastAsian ; POmEastAsian
JL QU_Pf ; OPmEastAsian ; OPmEastAsian
JL QU_Pf ; CP ; CP
JL QU_Pf ; IS ; IS
JL QU_Pf ; HY ; CM HY
JL QU_Pf ; SY ; SY
JL QU_Pf ; NU ; NU
JL QU_Pf ; CLmEastAsian ; CLmEastAsian
JL QU_Pf ; GLmEastAsian ; GLmEastAsian
JL QU_Pf ; QU_Pi ; OPmEastAsian
JL QU_Pf ; BB ; BB
JL QU_Pf ; QU_Pf ; QUmPimPf
JL QU_Pf ; HH ; BAmEastAsian
JL QU_Pf ; HL ; HL
JL QU_Pf ; JL ; JL QU_Pf JL
JL QU_Pf ; JV ; JV
JL QU_Pf ; JT ; JT
JL QU_Pf ; NSmEastAsian ; EXmEastAsian
JL QU_Pf ; AK ; AK
JL QU_Pf ; VI ; EXmEastAsian
JL QU_Pf ; AS ; AK
JL QU_Pf ; IDmEastAsianmExtPictUnassigned ; IDmEastAsianmExtPictUnassigned
JL QU_Pf ; VF ; EXmEastAsian
JL QU_Pf ; ZW ; ZW
JL QU_Pf ; ZWJ ; JL QU_Pf ZWJ
JL QU_Pf ; B2 ; B2
JL QU_Pf ; INmEastAsian ; EXmEastAsian
JL QU_Pf ; WJ ; WJ
JL QU_Pf ; PR_EastAsian ; JL QU_Pf PR_EastAsian
JL QU_Pf ; ID_EastAsian ; JL QU_Pf ID_EastAsian
JL QU_Pf ; OP_EastAsian ; JL QU_Pf OP_EastAsian
JL QU_Pf ; CL_EastAsian ; CL_EastAsian
JL QU_Pf ; AI_EastAsian|AL_EastAsian ; JL QU_Pf AL_EastAsian
JL QU_Pf ; AL_DottedCircle ; AL_DottedCircle
JL QU_Pf ; ID_ExtPictUnassigned|EBmEastAsian ; EBmEastAsian
JL QU_Pf ; EB_EastAsian ; JL QU_Pf EB_EastAsian
JL QU_Pf ; BA_EastAsian ; BA_EastAsian
JL QU_Pf ; NS_EastAsian|CJ ; CJ
JL QU_Pf ; H2 ; JL QU_Pf H2
JL QU_Pf ; H3 ; JL QU_Pf H3
JL QU_Pf ; EX_EastAsian ; CJ
JL QU_Pf ; IN_EastAsian ; CJ
JL QU_Pf ; PO_EastAsian ; JL QU_Pf PO_EastAsian
JL QU_Pf ; CB ; CB
JL QU_Pf ; AP ; AP
JL QU_Pf ; GL_EastAsian ; GL_EastAsian
JL QU_Pf ; RI ; RI
JL QU_Pf ; EM ; JL QU_Pf ID_EastAsian
JL QU_Pf ; XX_ExtPictUnassigned ; XX_ExtPictUnassigned
JL QU_Pf ; SAmMnmMc ; CM
JL QU_Pf ; SA_Mn|SA_Mc ; JL QU_Pf CM
ZW SP EXmEastAsian ; eot ; eot
ZW SP EXmEastAsian ; CM ; EXmEastAsian
ZW SP EXmEastAsian ; BAmEastAsian ; BAmEastAsian
ZW SP EXmEastAsian ; LF ; eot
ZW SP EXmEastAsian ; BK|NL ; eot
ZW SP EXmEastAsian ; CR ; CR
ZW SP EXmEastAsian ; SP ; SP
ZW SP EXmEastAsian ; EXmEastAsian ; EXmEastAsian
ZW SP EXmEastAsian ; QUmPimPf ; QUmPimPf
ZW SP EXmEastAsian ; CP ; CP
ZW SP EXmEastAsian ; IS ; IS
ZW SP EXmEastAsian ; HY ; CM HY
ZW SP EXmEastAsian ; SY ; SY
ZW SP EXmEastAsian ; CLmEastAsian ; CLmEastAsian
ZW SP EXmEastAsian ; GLmEastAsian ; GLmEastAsian
ZW SP EXmEastAsian ; QU_Pi ; QUmPimPf
ZW SP EXmEastAsian ; QU_Pf ; QUmPimPf
ZW SP EXmEastAsian ; HH ; BAmEastAsian
ZW SP EXmEastAsian ; NSmEastAsian ; EXmEastAsian
ZW SP EXmEastAsian ; ZW ; ZW
ZW SP EXmEastAsian ; ZWJ ; EXmEastAsian ZWJ
ZW SP EXmEastAsian ; INmEastAsian ; EXmEastAsian
ZW SP EXmEastAsian ; WJ ; WJ
ZW SP EXmEastAsian ; CL_EastAsian ; CL_EastAsian
ZW SP EXmEastAsian ; BA_EastAsian ; BA_EastAsian
ZW SP EXmEastAsian ; NS_EastAsian|CJ ; CJ
ZW SP EXmEastAsian ; EX_EastAsian ; CJ
ZW SP EXmEastAsian ; IN_EastAsian ; CJ
ZW SP EXmEastAsian ; GL_EastAsian ; GL_EastAsian
ZW SP EXmEastAsian ; SA_Mn|SA_Mc ; EXmEastAsian
ZW SP CLmEastAsian ; eot ; eot
ZW SP CLmEastAsian ; CM ; CLmEastAsian
ZW SP CLmEastAsian ; BAmEastAsian ; BAmEastAsian
ZW SP CLmEastAsian ; LF ; eot
ZW SP CLmEastAsian ; BK|NL ; eot
ZW SP CLmEastAsian ; CR ; CR
ZW SP CLmEastAsian ; SP ; CP SP
ZW SP CLmEastAsian ; EXmEastAsian ; EXmEastAsian
ZW SP CLmEastAsian ; QUmPimPf ; QUmPimPf
ZW SP CLmEastAsian ; CP ; CP
ZW SP CLmEastAsian ; IS ; IS
ZW SP CLmEastAsian ; HY ; CM HY
ZW SP CLmEastAsian ; SY ; SY
ZW SP CLmEastAsian ; CLmEastAsian ; CLmEastAsian
ZW SP CLmEastAsian ; GLmEastAsian ; GLmEastAsian
ZW SP CLmEastAsian ; QU_Pi ; QUmPimPf
ZW SP CLmEastAsian ; QU_Pf ; QUmPimPf
ZW SP CLmEastAsian ; HH ; BAmEastAsian
ZW SP CLmEastAsian ; NSmEastAsian ; EXmEastAsian
ZW SP CLmEastAsian ; ZW ; ZW
ZW SP CLmEastAsian ; ZWJ ; CLmEastAsian ZWJ
ZW SP CLmEastAsian ; INmEastAsian ; EXmEastAsian
ZW SP CLmEastAsian ; WJ ; WJ
ZW SP CLmEastAsian ; CL_EastAsian ; CL_EastAsian
ZW SP CLmEastAsian ; BA_EastAsian ; BA_EastAsian
ZW SP CLmEastAsian ; NS_EastAsian|CJ ; CJ
ZW SP CLmEastAsian ; EX_EastAsian ; CJ
ZW SP CLmEastAsian ; IN_EastAsian ; CJ
ZW SP CLmEastAsian ; GL_EastAsian ; GL_EastAsian
ZW SP CLmEastAsian ; SA_Mn|SA_Mc ; CLmEastAsian
ZW SP CP ; eot ; eot
ZW SP CP ; CM ; CP
ZW SP CP ; BAmEastAsian ; BAmEastAsian
ZW SP CP ; LF ; eot
ZW SP CP ; BK|NL ; eot
ZW SP CP ; CR ; CR
ZW SP CP ; SP ; CP SP
ZW SP CP ; EXmEastAsian ; EXmEastAsian
ZW SP CP ; QUmPimPf ; QUmPimPf
ZW SP CP ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; CM
ZW SP CP ; CP ; CP
ZW SP CP ; IS ; IS
ZW SP CP ; HY ; CM HY
ZW SP CP ; SY ; SY
ZW SP CP ; NU ; NU
ZW SP CP ; CLmEastAsian ; CLmEastAsian
ZW SP CP ; GLmEastAsian ; GLmEastAsian
ZW SP CP ; QU_Pi ; QUmPimPf
ZW SP CP ; QU_Pf ; QUmPimPf
ZW SP CP ; HH ; BAmEastAsian
ZW SP CP ; HL ; HL
ZW SP CP ; NSmEastAsian ; EXmEastAsian
ZW SP CP ; ZW ; ZW
ZW SP CP ; ZWJ ; CP ZWJ
ZW SP CP ; INmEastAsian ; EXmEastAsian
ZW SP CP ; WJ ; WJ
ZW SP CP ; CL_EastAsian ; CL_EastAsian
ZW SP CP ; AI_EastAsian|AL_EastAsian ; AL_EastAsian
ZW SP CP ; AL_DottedCircle ; AL_DottedCircle
ZW SP CP ; BA_EastAsian ; BA_EastAsian
ZW SP CP ; NS_EastAsian|CJ ; CJ
ZW SP CP ; EX_EastAsian ; CJ
ZW SP CP ; IN_EastAsian ; CJ
ZW SP CP ; GL_EastAsian ; GL_EastAsian
ZW SP CP ; XX_ExtPictUnassigned ; XX_ExtPictUnassigned
ZW SP CP ; SAmMnmMc ; CM
ZW SP CP ; SA_Mn|SA_Mc ; CP
ZW SP SY ; eot ; eot
ZW SP SY ; CM ; SY
ZW SP SY ; BAmEastAsian ; BAmEastAsian
ZW SP SY ; LF ; eot
ZW SP SY ; BK|NL ; eot
ZW SP SY ; CR ; CR
ZW SP SY ; SP ; SP
ZW SP SY ; EXmEastAsian ; EXmEastAsian
ZW SP SY ; QUmPimPf ; QUmPimPf
ZW SP SY ; CP ; CP
ZW SP SY ; IS ; IS
ZW SP SY ; HY ; CM HY
ZW SP SY ; SY ; SY
ZW SP SY ; CLmEastAsian ; CLmEastAsian
ZW SP SY ; GLmEastAsian ; GLmEastAsian
ZW SP SY ; QU_Pi ; QUmPimPf
ZW SP SY ; QU_Pf ; QUmPimPf
ZW SP SY ; HH ; BAmEastAsian
ZW SP SY ; HL ; HL
ZW SP SY ; NSmEastAsian ; EXmEastAsian
ZW SP SY ; ZW ; ZW
ZW SP SY ; ZWJ ; SY ZWJ
ZW SP SY ; INmEastAsian ; EXmEastAsian
ZW SP SY ; WJ ; WJ
ZW SP SY ; CL_EastAsian ; CL_EastAsian
ZW SP SY ; BA_EastAsian ; BA_EastAsian
ZW SP SY ; NS_EastAsian|CJ ; CJ
ZW SP SY ; EX_EastAsian ; CJ
ZW SP SY ; IN_EastAsian ; CJ
ZW SP SY ; GL_EastAsian ; GL_EastAsian
ZW SP SY ; SA_Mn|SA_Mc ; SY
ZW SP QU_Pf ; eot ; eot
ZW SP QU_Pf ; CM ; SP QU_Pf
ZW SP QU_Pf ; LF ; eot
ZW SP QU_Pf ; BK|NL ; eot
ZW SP QU_Pf ; CR ; CR
ZW SP QU_Pf ; SP ; SP
ZW SP QU_Pf ; EXmEastAsian ; EXmEastAsian
ZW SP QU_Pf ; QUmPimPf ; QUmPimPf
ZW SP QU_Pf ; CP ; CP
ZW SP QU_Pf ; IS ; IS
ZW SP QU_Pf ; SY ; SY
ZW SP QU_Pf ; CLmEastAsian ; CLmEastAsian
ZW SP QU_Pf ; GLmEastAsian ; GLmEastAsian
ZW SP QU_Pf ; QU_Pi ; OPmEastAsian
ZW SP QU_Pf ; QU_Pf ; QUmPimPf
ZW SP QU_Pf ; ZW ; ZW
ZW SP QU_Pf ; ZWJ ; SP QU_Pf
ZW SP QU_Pf ; WJ ; WJ
ZW SP QU_Pf ; CL_EastAsian ; CL_EastAsian
ZW SP QU_Pf ; EX_EastAsian ; CJ
ZW SP QU_Pf ; GL_EastAsian ; GL_EastAsian
ZW SP QU_Pf ; SA_Mn|SA_Mc ; SP QU_Pf
ZW SP WJ ; eot ; eot
ZW SP WJ ; CM ; WJ
ZW SP WJ ; BAmEastAsian ; BAmEastAsian
ZW SP WJ ; LF ; eot
ZW SP WJ ; BK|NL ; eot
ZW SP WJ ; CR ; CR
ZW SP WJ ; SP ; SP
ZW SP WJ ; EXmEastAsian ; EXmEastAsian
ZW SP WJ ; QUmPimPf ; QUmPimPf
ZW SP WJ ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; CM
ZW SP WJ ; PRmEastAsian ; PRmEastAsian
ZW SP WJ ; POmEastAsian ; POmEastAsian
ZW SP WJ ; OPmEastAsian ; OPmEastAsian
ZW SP WJ ; CP ; CP
ZW SP WJ ; IS ; IS
ZW SP WJ ; HY ; CM HY
ZW SP WJ ; SY ; SY
ZW SP WJ ; NU ; NU
ZW SP WJ ; CLmEastAsian ; CLmEastAsian
ZW SP WJ ; GLmEastAsian ; GLmEastAsian
ZW SP WJ ; QU_Pi ; QUmPimPf
ZW SP WJ ; BB ; BB
ZW SP WJ ; QU_Pf ; QUmPimPf
ZW SP WJ ; HH ; BAmEastAsian
ZW SP WJ ; HL ; HL
ZW SP WJ ; JL ; JL
ZW SP WJ ; JV ; JV
ZW SP WJ ; JT ; JT
ZW SP WJ ; NSmEastAsian ; EXmEastAsian
ZW SP WJ ; AK ; AK
ZW SP WJ ; VI ; EXmEastAsian
ZW SP WJ ; AS ; AK
ZW SP WJ ; IDmEastAsianmExtPictUnassigned ; IDmEastAsianmExtPictUnassigned
ZW SP WJ ; VF ; EXmEastAsian
ZW SP WJ ; ZW ; ZW
ZW SP WJ ; ZWJ ; WJ
ZW SP WJ ; B2 ; B2
ZW SP WJ ; INmEastAsian ; EXmEastAsian
ZW SP WJ ; WJ ; WJ
ZW SP WJ ; PR_EastAsian ; PR_EastAsian
ZW SP WJ ; ID_EastAsian ; ID_EastAsian
ZW SP WJ ; OP_EastAsian ; OP_EastAsian
ZW SP WJ ; CL_EastAsian ; CL_EastAsian
ZW SP WJ ; AI_EastAsian|AL_EastAsian ; AL_EastAsian
ZW SP WJ ; AL_DottedCircle ; AL_DottedCircle
ZW SP WJ ; ID_ExtPictUnassigned|EBmEastAsian ; EBmEastAsian
ZW SP WJ ; EB_EastAsian ; EB_EastAsian
ZW SP WJ ; BA_EastAsian ; BA_EastAsian
ZW SP WJ ; NS_EastAsian|CJ ; CJ
ZW SP WJ ; H2 ; H2
ZW SP WJ ; H3 ; H3
ZW SP WJ ; EX_EastAsian ; CJ
ZW SP WJ ; IN_EastAsian ; CJ
ZW SP WJ ; PO_EastAsian ; PO_EastAsian
ZW SP WJ ; CB ; CB
ZW SP WJ ; AP ; AP
ZW SP WJ ; GL_EastAsian ; GL_EastAsian
ZW SP WJ ; RI ; RI
ZW SP WJ ; EM ; ID_EastAsian
ZW SP WJ ; XX_ExtPictUnassigned ; XX_ExtPictUnassigned
ZW SP WJ ; SAmMnmMc ; CM
ZW SP WJ ; SA_Mn|SA_Mc ; WJ
RI RI ; eot ; eot
RI RI ; CM ; RI RI CM
RI RI ; BAmEastAsian ; BAmEastAsian
RI RI ; LF ; eot
RI RI ; BK|NL ; eot
RI RI ; CR ; CR
RI RI ; SP ; SP
RI RI ; EXmEastAsian ; EXmEastAsian
RI RI ; QUmPimPf ; QUmPimPf
RI RI ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; RI RI ALmEastAsianmDottedCircle
RI RI ; PRmEastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; POmEastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; OPmEastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; CP ; CP
RI RI ; IS ; IS
RI RI ; HY ; CM HY
RI RI ; SY ; SY
RI RI ; NU ; RI RI ALmEastAsianmDottedCircle
RI RI ; CLmEastAsian ; CLmEastAsian
RI RI ; GLmEastAsian ; GLmEastAsian
RI RI ; QU_Pi ; QUmPimPf
RI RI ; BB ; RI RI ALmEastAsianmDottedCircle
RI RI ; QU_Pf ; QUmPimPf
RI RI ; HH ; BAmEastAsian
RI RI ; HL ; RI RI ALmEastAsianmDottedCircle
RI RI ; JL ; RI RI ALmEastAsianmDottedCircle
RI RI ; JV ; RI RI ALmEastAsianmDottedCircle
RI RI ; JT ; RI RI ALmEastAsianmDottedCircle
RI RI ; NSmEastAsian ; EXmEastAsian
RI RI ; AK ; RI RI ALmEastAsianmDottedCircle
RI RI ; VI ; RI RI ALmEastAsianmDottedCircle
RI RI ; AS ; RI RI ALmEastAsianmDottedCircle
RI RI ; IDmEastAsianmExtPictUnassigned ; RI RI ALmEastAsianmDottedCircle
RI RI ; VF ; RI RI ALmEastAsianmDottedCircle
RI RI ; ZW ; ZW
RI RI ; ZWJ ; RI RI ZWJ
RI RI ; B2 ; RI RI ALmEastAsianmDottedCircle
RI RI ; INmEastAsian ; EXmEastAsian
RI RI ; WJ ; WJ
RI RI ; PR_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; ID_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; OP_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; CL_EastAsian ; CL_EastAsian
RI RI ; AI_EastAsian|AL_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; AL_DottedCircle ; RI RI ALmEastAsianmDottedCircle
RI RI ; ID_ExtPictUnassigned|EBmEastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; EB_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; BA_EastAsian ; BA_EastAsian
RI RI ; NS_EastAsian|CJ ; CJ
RI RI ; H2 ; RI RI ALmEastAsianmDottedCircle
RI RI ; H3 ; RI RI ALmEastAsianmDottedCircle
RI RI ; EX_EastAsian ; CJ
RI RI ; IN_EastAsian ; CJ
RI RI ; PO_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI RI ; CB ; RI RI ALmEastAsianmDottedCircle
RI RI ; AP ; RI RI ALmEastAsianmDottedCircle
RI RI ; GL_EastAsian ; GL_EastAsian
RI RI ; RI ; RI RI ALmEastAsianmDottedCircle
RI RI ; EM ; RI RI ALmEastAsianmDottedCircle
RI RI ; XX_ExtPictUnassigned ; RI RI ALmEastAsianmDottedCircle
RI RI ; SAmMnmMc ; RI RI ALmEastAsianmDottedCircle
RI RI ; SA_Mn|SA_Mc ; RI RI CM
SP IS CM ; eot ; eot
SP IS CM ; CM ; SP IS CM
SP IS CM ; BAmEastAsian ; BAmEastAsian
SP IS CM ; LF ; eot
SP IS CM ; BK|NL ; eot
SP IS CM ; CR ; CR
SP IS CM ; SP ; SP
SP IS CM ; EXmEastAsian ; EXmEastAsian
SP IS CM ; QUmPimPf ; QUmPimPf
SP IS CM ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; CM
SP IS CM ; PRmEastAsian ; SP IS CM PRmEastAsian
SP IS CM ; POmEastAsian ; SP IS CM PRmEastAsian
SP IS CM ; OPmEastAsian ; SP IS CM PRmEastAsian
SP IS CM ; CP ; CP
SP IS CM ; IS ; IS
SP IS CM ; HY ; CM HY
SP IS CM ; SY ; SY
SP IS CM ; CLmEastAsian ; CLmEastAsian
SP IS CM ; GLmEastAsian ; GLmEastAsian
SP IS CM ; QU_Pi ; QUmPimPf
SP IS CM ; BB ; SP IS CM PRmEastAsian
SP IS CM ; QU_Pf ; QUmPimPf
SP IS CM ; HH ; BAmEastAsian
SP IS CM ; HL ; HL
SP IS CM ; JL ; SP IS CM PRmEastAsian
SP IS CM ; JV ; SP IS CM PRmEastAsian
SP IS CM ; JT ; SP IS CM PRmEastAsian
SP IS CM ; NSmEastAsian ; EXmEastAsian
SP IS CM ; AK ; SP IS CM PRmEastAsian
SP IS CM ; VI ; SP IS CM PRmEastAsian
SP IS CM ; AS ; SP IS CM PRmEastAsian
SP IS CM ; IDmEastAsianmExtPictUnassigned ; SP IS CM PRmEastAsian
SP IS CM ; VF ; SP IS CM PRmEastAsian
SP IS CM ; ZW ; ZW
SP IS CM ; ZWJ ; SP IS ZWJ
SP IS CM ; B2 ; SP IS CM PRmEastAsian
SP IS CM ; INmEastAsian ; EXmEastAsian
SP IS CM ; WJ ; WJ
SP IS CM ; PR_EastAsian ; SP IS CM PRmEastAsian
SP IS CM ; ID_EastAsian ; SP IS CM PRmEastAsian
SP IS CM ; OP_EastAsian ; SP IS CM PRmEastAsian
SP IS CM ; CL_EastAsian ; CL_EastAsian
SP IS CM ; AI_EastAsian|AL_EastAsian ; AL_EastAsian
SP IS CM ; AL_DottedCircle ; AL_DottedCircle
SP IS CM ; ID_ExtPictUnassigned|EBmEastAsian ; SP IS CM PRmEastAsian
SP IS CM ; EB_EastAsian ; SP IS CM PRmEastAsian
SP IS CM ; BA_EastAsian ; BA_EastAsian
SP IS CM ; NS_EastAsian|CJ ; CJ
SP IS CM ; H2 ; SP IS CM PRmEastAsian
SP IS CM ; H3 ; SP IS CM PRmEastAsian
SP IS CM ; EX_EastAsian ; CJ
SP IS CM ; IN_EastAsian ; CJ
SP IS CM ; PO_EastAsian ; SP IS CM PRmEastAsian
SP IS CM ; CB ; SP IS CM PRmEastAsian
SP IS CM ; AP ; SP IS CM PRmEastAsian
SP IS CM ; GL_EastAsian ; GL_EastAsian
SP IS CM ; RI ; SP IS CM PRmEastAsian
SP IS CM ; EM ; SP IS CM PRmEastAsian
SP IS CM ; XX_ExtPictUnassigned ; XX_ExtPictUnassigned
SP IS CM ; SAmMnmMc ; CM
SP IS CM ; SA_Mn|SA_Mc ; SP IS CM
OPmEastAsian SP IS ; eot ; eot
OPmEastAsian SP IS ; CM ; OPmEastAsian SP IS CM
OPmEastAsian SP IS ; BAmEastAsian ; BAmEastAsian
OPmEastAsian SP IS ; LF ; eot
OPmEastAsian SP IS ; BK|NL ; eot
OPmEastAsian SP IS ; CR ; CR
OPmEastAsian SP IS ; SP ; SP
OPmEastAsian SP IS ; EXmEastAsian ; EXmEastAsian
OPmEastAsian SP IS ; QUmPimPf ; QUmPimPf
OPmEastAsian SP IS ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; CM
OPmEastAsian SP IS ; PRmEastAsian ; SP IS PRmEastAsian
OPmEastAsian SP IS ; POmEastAsian ; SP IS PRmEastAsian
OPmEastAsian SP IS ; OPmEastAsian ; SP IS PRmEastAsian
OPmEastAsian SP IS ; CP ; CP
OPmEastAsian SP IS ; IS ; IS
OPmEastAsian SP IS ; HY ; CM HY
OPmEastAsian SP IS ; SY ; SY
OPmEastAsian SP IS ; NU ; NU
OPmEastAsian SP IS ; CLmEastAsian ; CLmEastAsian
OPmEastAsian SP IS ; GLmEastAsian ; GLmEastAsian
OPmEastAsian SP IS ; QU_Pi ; QUmPimPf
OPmEastAsian SP IS ; BB ; SP IS PRmEastAsian
OPmEastAsian SP IS ; QU_Pf ; QUmPimPf
OPmEastAsian SP IS ; HH ; BAmEastAsian
OPmEastAsian SP IS ; HL ; HL
OPmEastAsian SP IS ; JL ; SP IS PRmEastAsian
OPmEastAsian SP IS ; JV ; SP IS PRmEastAsian
OPmEastAsian SP IS ; JT ; SP IS PRmEastAsian
OPmEastAsian SP IS ; NSmEastAsian ; EXmEastAsian
OPmEastAsian SP IS ; AK ; SP IS PRmEastAsian
OPmEastAsian SP IS ; VI ; SP IS PRmEastAsian
OPmEastAsian SP IS ; AS ; SP IS PRmEastAsian
OPmEastAsian SP IS ; IDmEastAsianmExtPictUnassigned ; SP IS PRmEastAsian
OPmEastAsian SP IS ; VF ; SP IS PRmEastAsian
OPmEastAsian SP IS ; ZW ; ZW
OPmEastAsian SP IS ; ZWJ ; OPmEastAsian SP IS ZWJ
OPmEastAsian SP IS ; B2 ; SP IS PRmEastAsian
OPmEastAsian SP IS ; INmEastAsian ; EXmEastAsian
OPmEastAsian SP IS ; WJ ; WJ
OPmEastAsian SP IS ; PR_EastAsian ; SP IS PRmEastAsian
OPmEastAsian SP IS ; ID_EastAsian ; SP IS PRmEastAsian
OPmEastAsian SP IS ; OP_EastAsian ; SP IS PRmEastAsian
OPmEastAsian SP IS ; CL_EastAsian ; CL_EastAsian
OPmEastAsian SP IS ; AI_EastAsian|AL_EastAsian ; AL_EastAsian
OPmEastAsian SP IS ; AL_DottedCircle ; AL_DottedCircle
OPmEastAsian SP IS ; ID_ExtPictUnassigned|EBmEastAsian ; SP IS PRmEastAsian
OPmEastAsian SP IS ; EB_EastAsian ; SP IS PRmEastAsian
OPmEastAsian SP IS ; BA_EastAsian ; BA_EastAsian
OPmEastAsian SP IS ; NS_EastAsian|CJ ; CJ
OPmEastAsian SP IS ; H2 ; SP IS PRmEastAsian
OPmEastAsian SP IS ; H3 ; SP IS PRmEastAsian
OPmEastAsian SP IS ; EX_EastAsian ; CJ
OPmEastAsian SP IS ; IN_EastAsian ; CJ
OPmEastAsian SP IS ; PO_EastAsian ; SP IS PRmEastAsian
OPmEastAsian SP IS ; CB ; SP IS PRmEastAsian
OPmEastAsian SP IS ; AP ; SP IS PRmEastAsian
OPmEastAsian SP IS ; GL_EastAsian ; GL_EastAsian
